Price,Acreage,Amenities_rating,Floors,days_since_min,Rooms,Distance_to_center
3.8,50,2.7,3,230,8,4.064113191301924
9.0,55,6.0,4,230,7,7.031684224173031
7.6,58,2.7,2,228,8,3.9290021517962006
13.5,55,4.8,4,229,8,3.946774080326095
7.2,38,3.3,3,229,9,3.4606641519698815
5.5,26,3.3,2,229,6,1152.1469975132907
5.8,64,4.2,2,229,4,9.358332682661967
10.0,111,6.0,2,229,7,5.308363648122866
4.7,45,1.5,3,229,6,6.9247897538086844
10.0,55,2.7,2,229,9,3.3946789171880196
5.5,55,4.8,2,229,7,9.358332682661967
5.3,40,3.3,2,229,4,4.771606571255055
4.0,40,3.3,4,227,6,4.064113191301924
4.85,78,4.8,2,227,5,9.358332682661967
5.5,55,1.5,1,227,4,10.240431817143143
5.25,56,4.8,3,228,7,271.31298206026315
5.8,33,4.8,4,228,6,3.023717385504793
5.8,55,6.0,4,228,10,7.332532526694439
5.5,36,1.5,4,227,4,4.064113191301924
5.25,31,4.8,3,227,6,5.715927165201617
10.6,75,4.8,2,227,10,12.463610643565753
6.9,60,4.5,2,227,8,6.9247897538086844
5.5,50,4.5,2,226,5,3.918856329571306
5.95,65,3.3,2,226,5,6.9247897538086844
4.4,35,0.0,3,226,4,4.064113191301924
5.1,52,1.5,3,225,7,9.250070957158394
8.1,90,4.8,3,225,6,9.563127384633702
5.1,33,1.5,2,225,6,4.064113191301924
4.3,44,1.5,3,225,6,1143.449605555108
5.5,31,1.5,2,225,6,6.9247897538086844
4.1,56,3.0,2,226,4,7.621127302391137
8.8,60,3.3,3,226,11,1144.9872993433498
9.0,60,4.5,3,226,8,6.9247897538086844
5.5,55,4.8,4,226,11,3.1478819470663635
0.65,80,6.0,2,226,5,3.5968737579285186
4.7,60,3.3,2,226,4,9.416395443708812
5.95,47,1.5,3,224,5,9.563127384633702
4.8,61,3.0,2,224,4,6.9247897538086844
3.95,55,4.8,2,224,4,26.195242437190633
4.9,54,3.3,2,224,6,4.064113191301924
4.1,51,3.3,2,224,6,4.064113191301924
6.3,55,6.0,2,224,4,10.240431817143143
6.5,75,6.0,3,224,4,2.1881818617373585
1.45,80,4.5,3,223,7,1143.7789522362616
4.675000000000001,55,1.5,3,223,11,7.805879249306826
5.95,91,2.7,3,223,7,1142.455486327563
4.75,32,1.5,2,223,4,609.6124413968487
6.7,50,3.0,3,223,8,5.700976069814315
6.7,55,4.5,2,223,4,1139.061181576052
4.35,25,4.8,4,223,6,3.337969277621292
7.95,39,6.0,3,223,7,3.76955422673742
6.5,40,6.0,3,223,6,3.023717385504793
7.9,73,6.0,4,223,9,9.358332682661967
5.95,38,4.8,2,223,9,1144.2063369594957
6.4,52,3.3,2,221,4,4.064113191301924
5.9,55,4.8,1,221,6,4.064113191301924
9.2,70,4.8,4,222,9,316.36637847809084
5.7,56,4.2,2,222,9,1144.2916790679708
3.4,34,4.2,2,222,4,6.9247897538086844
5.4,55,4.8,1,222,7,1144.7546541991512
5.4,45,3.3,2,222,4,1144.3053632843475
5.69,43,2.7,2,222,7,610.0422168662576
1.6,30,4.2,3,223,4,1145.0368844977015
3.8,55,3.3,2,223,5,6.9247897538086844
5.9,55,3.3,1,223,4,3.4282014637818112
11.5,111,6.0,1,220,2,4.726757950584004
9.7,70,4.8,2,220,7,6.9247897538086844
4.5,49,4.2,2,220,4,9.89330765171485
6.1,44,3.3,3,220,5,9.347757315241083
5.4,52,6.0,2,220,4,6.9247897538086844
6.5,25,4.8,4,220,9,3.023717385504793
12.5,90,4.5,2,220,8,6.9247897538086844
7.0,55,6.0,4,220,7,4.938151069778456
3.8,25,6.0,2,220,4,3.76955422673742
11.4,46,3.3,3,220,6,4.064113191301924
4.6,30,4.8,2,221,4,9.927790463617411
4.675000000000001,55,4.8,3,221,7,3.1355309029100744
4.25,62,3.0,2,221,5,4.9496115845939865
5.6,64,4.8,4,219,10,7.621127302391137
5.9,55,4.8,4,219,12,10.240431817143143
6.5,50,3.3,4,219,8,10.527530422973213
5.5,90,6.0,4,219,13,9.358332682661967
6.5,54,6.0,4,219,8,3.6063659726035255
6.4,48,4.8,3,219,8,18.88199569195991
6.4,60,6.0,4,218,10,10.527530422973213
7.3,62,2.7,4,218,9,18.88199569195991
9.5,86,3.0,3,219,9,18.88199569195991
6.0,52,6.0,4,218,14,6.9247897538086844
2.69,52,0.0,2,218,4,24.718093092457405
5.9,55,4.8,4,215,6,1136.1685459653509
6.35,78,6.0,3,215,8,10.527530422973213
3.1,72,3.0,1,215,4,147.16497642700338
1.95,115,4.2,2,216,6,18.48350220489727
3.65,64,4.8,2,216,5,1133.0658240036769
7.7,68,1.5,2,216,11,609.9765739295473
3.4,40,2.7,2,216,4,7.621127302391137
6.6,52,6.0,3,216,9,148.94001640171203
9.7,125,4.5,2,216,2,608.3816253904344
11.5,120,4.8,3,216,6,1130.9363329878863
4.1,38,4.2,2,216,7,9.567013223098085
4.49,41,4.5,2,217,4,6.9247897538086844
4.675000000000001,55,4.8,3,217,8,3.1355309029100744
5.7,55,3.3,2,217,4,1134.7872332941265
5.95,57,3.0,2,217,6,10.339624351924266
4.4,46,4.8,2,217,5,6.9247897538086844
6.9,24,3.0,4,217,7,3.2273373783014043
7.0,70,4.5,2,217,6,3.637058881302865
5.4,50,4.2,2,217,5,7.621127302391137
2.8,25,6.0,2,217,4,10.351203312482767
4.00040004,40,1.5,1,217,5,7.621127302391137
2.45,43,2.7,1,217,3,10.240431817143143
10.8,89,1.5,4,218,2,6.9247897538086844
5.0,72,6.0,2,218,5,10.527530422973213
5.8,30,6.0,3,214,6,6.303578652808553
4.675000000000001,55,3.3,3,214,7,3.1355309029100744
7.5,51,4.8,2,214,8,5.609554429497919
6.6,63,4.5,1,214,8,12.394645487866669
3.9,60,0.0,2,215,4,4.040422996457492
5.5,90,4.8,4,215,10,1143.449605555108
6.5,25,4.8,3,215,7,3.294632599631027
2.9,42,6.0,2,212,2,4.064113191301924
3.9,53,3.3,2,212,4,4.064113191301924
10.5,52,4.8,3,212,6,15.45874140036319
3.3,75,1.5,1,212,3,10.240431817143143
7.15,45,4.8,2,212,7,4.362087070590153
8.3,78,3.0,4,212,10,8.225626623986296
4.85,56,1.5,2,213,4,1139.5198964791591
7.0,56,6.0,2,213,14,6.9247897538086844
6.9,90,6.0,4,213,10,1.3573688270125026
5.9,55,4.8,3,213,10,2.5023493378034654
6.5,87,3.3,2,213,6,5.700976069814315
9.3,70,4.2,4,213,10,6.9247897538086844
6.5,68,4.2,3,214,9,6.9247897538086844
3.9,53,1.5,2,214,4,6.9247897538086844
0.52,85,6.0,1,214,5,17.306262630546485
3.3,40,4.2,1,214,6,4.237996574737186
12.9,95,6.0,2,214,10,6.9247897538086844
3.8,54,4.5,2,212,5,10.527530422973213
5.8,52,2.7,3,212,11,14.573727978205783
6.0,101,1.5,2,212,6,9.968423994310157
2.9,55,4.8,2,212,9,638.8756420503329
10.0,64,6.0,3,212,8,7.621127302391137
6.5,48,4.8,3,212,6,6.929494921030836
7.6,45,4.8,2,211,8,13.73512872736538
3.5,52,3.0,2,212,4,7.621127302391137
0.695,56,6.0,2,211,6,17.306262630546485
8.8,82,1.5,2,211,4,3.1355309029100744
3.0,21,4.8,3,196,8,5.700976069814315
13.8,77,4.8,2,197,6,5.700976069814315
8.3,92,2.7,3,198,8,5.700976069814315
9.0,75,4.8,4,199,13,5.700976069814315
9.3,67,4.8,4,199,10,5.700976069814315
5.2,46,4.8,2,199,5,5.700976069814315
6.9,56,4.8,2,200,5,5.700976069814315
6.5,80,4.8,2,200,10,11.543924432116922
7.8,55,4.8,1,200,10,5.700976069814315
5.5,55,0.0,1,200,4,5.700976069814315
12.2,55,3.3,2,200,8,5.700976069814315
2.45,70,0.0,2,200,4,3.5733806139838498
9.7,55,4.8,3,200,6,1144.6579750412675
6.5,55,3.3,3,200,13,3.001636466376308
8.2,55,3.3,2,200,8,5.700976069814315
6.85,55,3.3,2,200,6,5.700976069814315
12.5,55,3.3,1,200,6,1143.005091257601
11.0,55,4.8,1,200,8,5.700976069814315
6.5,55,2.7,4,200,12,9.658326256061196
4.5,44,1.5,2,201,4,9.003092509899988
5.5,71,4.8,2,211,3,1140.2099726712672
11.0,114,6.0,2,211,6,9.418653578000788
10.5,124,3.0,1,211,4,10.664630499580742
8.0,64,3.3,3,211,9,605.6534405329708
6.9,100,4.2,2,211,12,3.9290021517962006
8.0,80,4.8,3,211,9,10.664630499580742
6.95,66,3.0,2,211,6,9.418653578000788
7.7,80,4.8,3,211,10,5.609554429497919
5.95,116,6.0,2,210,10,10.527530422973213
4.0,47,2.7,1,210,2,10.527530422973213
7.99,60,3.0,4,210,10,6.9247897538086844
13.9,91,3.3,4,211,12,1139.2329585386613
5.0,40,1.5,3,210,6,5.609554429497919
14.0,10,1.5,3,210,2,5.700976069814315
5.99,80,6.0,1,210,2,10.527530422973213
4.95,56,4.2,2,210,5,1139.5579128458437
3.85,40,4.8,2,210,4,9.42882930721009
5.0,40,3.3,3,210,6,10.331103563745309
7.7,80,3.0,3,210,10,639.5795861604809
3.5,80,4.8,1,209,5,2.1954077623460804
6.6,66,4.2,3,210,8,142.07609256966072
13.0,44,4.8,2,209,8,5.609554429497919
5.925000000000001,62,3.3,2,209,10,3.294632599631027
5.0,88,6.0,1,209,4,1138.5069100600497
4.6,32,3.3,4,209,6,5.609554429497919
4.2,40,6.0,2,207,4,6.9247897538086844
6.15,115,2.7,1,207,4,10.240431817143143
3.3,22,3.3,3,207,4,9.42882930721009
3.55,64,4.8,2,207,4,610.1203742693131
13.6,72,1.5,2,207,9,10.240431817143143
8.5,60,6.0,3,207,8,5.700976069814315
5.8,56,1.5,3,208,8,7.621127302391137
5.5,55,3.3,2,208,4,6.9247897538086844
6.3,51,3.3,2,208,9,4.064113191301924
4.6,38,3.3,3,208,6,6.9247897538086844
4.4,51,3.0,2,208,5,7.621127302391137
8.5,125,3.3,2,208,6,6.9247897538086844
9.9,32,4.8,4,208,8,4.428544600949515
2.95,50,4.8,2,209,4,4.267615531352654
5.1,47,6.0,3,207,7,145.11164175606143
3.95,31,3.0,4,206,4,1146.4634280830783
5.8,61,3.0,3,206,5,5.609554429497919
0.7849999999999999,45,4.2,2,206,4,17.306262630546485
9.99,72,4.8,3,206,10,5.609554429497919
9.5,70,4.8,3,206,12,27.74811512625256
5.6,64,2.7,4,206,8,10.240431817143143
4.48,40,4.5,3,206,7,3.82785021692461
6.8,55,3.0,3,206,6,8.423651552337462
9.9,70,4.8,4,207,9,5.197762532810751
8.5,73,6.0,4,207,9,4.225666024925115
6.5,80,4.2,2,207,8,7.621127302391137
4.5,42,4.5,3,207,7,5.609554429497919
8.6,88,4.2,3,207,10,4.099958697052687
6.7,55,4.8,4,201,4,8.916063024404252
8.2,100,4.8,3,201,6,5.700976069814315
3.3,35,4.8,3,204,10,1140.8007358399404
7.3,88,4.8,3,204,9,1134.7872332941265
6.5,80,6.0,2,204,6,9.868867681258928
10.0,80,6.0,3,204,7,18.48350220489727
3.1,44,4.5,2,204,4,6.9247897538086844
5.4,45,3.0,3,204,5,0.47346725312474225
3.3,35,1.5,3,204,10,5.609554429497919
4.975,62,3.0,4,204,6,1.0033381358797573
6.2,47,3.0,3,204,5,8.567019585298363
7.0,30,6.0,4,205,6,3.023717385504793
12.0,75,2.7,3,205,7,1137.1173155696974
12.5,60,6.0,3,205,6,3.023717385504793
4.7,85,1.5,2,205,6,17.306262630546485
5.7,60,3.3,3,205,5,3.294632599631027
6.95,42,6.0,4,205,6,5.403038358733376
3.2,27,0.0,3,205,6,3.023717385504793
3.9,62,4.8,2,205,4,231.49485648821204
3.95,85,4.8,2,205,6,5.700976069814315
6.5,55,1.5,2,205,6,5.700976069814315
4.18,48,4.8,2,205,8,11.398931518534537
5.2,107,4.8,2,206,6,5.700976069814315
5.5,56,6.0,2,206,5,4.040422996457492
9.2,74,4.8,3,206,9,4.626757684579975
7.3,84,6.0,3,206,9,6.9247897538086844
6.2,80,4.2,3,206,9,2.658622762796627
3.4,25,2.7,2,206,4,5.700976069814315
6.9,56,4.8,2,206,13,1150.5833409514023
9.99,72,3.3,4,206,10,17.564679612594567
4.5,47,4.2,3,204,6,7.621127302391137
10.0,55,4.8,3,204,10,9.384954031188213
9.0,75,4.2,1,204,9,9.358332682661967
4.7,80,4.2,2,203,7,10.527530422973213
5.7,45,2.7,4,203,10,3.023717385504793
7.3,48,3.0,4,203,11,3.294632599631027
13.0,73,1.5,4,203,9,9.307298225977224
10.8,75,6.0,2,203,9,7.621127302391137
8.95,56,2.7,2,203,10,2.296736367514064
8.2,101,1.5,2,203,6,7.031684224173031
1.35,28,1.5,2,202,3,7.396943353911295
11.5,100,3.3,4,203,11,640.4727514401767
8.2,88,4.8,3,203,11,636.7252547685175
6.5,55,0.0,3,203,6,145.11164175606143
3.5,49,3.0,2,203,4,4.826370752611463
3.8,62,4.8,2,203,4,2.1360643420744605
3.85,62,4.8,2,203,4,1121.5015532409175
7.5,115,3.0,2,203,14,8.76503522525763
5.4,58,2.7,3,203,7,1121.5015532409175
6.5,42,1.5,3,203,6,7.031684224173031
5.7,92,4.2,3,203,11,5.609554429497919
3.5,52,1.5,1,202,2,10.240431817143143
5.5,56,4.2,2,202,6,10.527530422973213
3.45,71,4.5,2,202,3,9.42882930721009
3.3,32,4.5,3,202,7,3.76955422673742
7.0,44,4.8,2,202,6,4.237996574737186
11.6,76,6.0,3,202,10,3.6077065216512945
4.975,55,4.8,2,202,6,1.0033381358797573
7.0,44,4.8,2,202,6,3.294632599631027
9.5,54,3.3,4,202,6,5.510308514097607
5.5,75,2.7,1,203,3,8.81659846719767
2.35,40,4.5,2,203,3,10.527530422973213
6.5,61,4.8,2,202,8,3.3871400425892846
9.2,65,4.8,3,202,9,2.9604638128689964
5.9,39,3.3,2,202,7,5.609554429497919
9.3,52,3.3,2,202,4,4.064113191301924
4.3,70,6.0,3,100,6,5.700976069814315
6.5,55,4.8,2,198,6,21.510677622938438
5.9,44,6.0,2,199,9,4.064113191301924
1.5,13,4.8,3,199,3,1139.7060697466266
4.2,80,2.7,1,199,4,7.235901439351167
9.7,60,4.8,4,199,11,5.700976069814315
3.8,75,3.3,1,199,4,146.857889045785
4.75,90,6.0,1,199,6,3.3050595961020433
4.5,60,4.2,4,199,8,10.240431817143143
2.78,30,3.3,2,199,4,3.191741057793559
4.3,65,6.0,3,199,6,5.700976069814315
5.9,45,6.0,2,199,4,2.7962695817831884
5.4,27,3.3,4,200,6,3.1816726664457984
4.75,52,6.0,3,200,4,8.62080058303878
1.5,47,4.5,2,200,4,4.064113191301924
0.7849999999999999,55,4.2,1,200,5,17.306262630546485
4.2,90,3.3,1,200,4,9.358332682661967
5.4,27,4.8,4,200,6,3.023717385504793
7.3,80,6.0,3,200,11,5.609554429497919
7.7,48,3.0,2,200,4,2.511149614478282
7.97,96,4.2,1,200,3,6.994249807127735
7.8,54,4.8,2,200,6,1.7242130174825154
5.5,64,3.3,2,200,5,8.928275672256062
6.0,50,4.8,4,200,9,11.855509026178376
4.5,44,4.2,2,200,4,5.700976069814315
13.8,30,4.8,3,200,6,0.47346725312474225
4.5,72,3.3,4,200,5,12.628927530127275
7.2,50,1.5,2,200,8,5.609554429497919
7.2,52,3.3,2,201,4,4.064113191301924
7.0,56,4.8,2,201,14,6.9247897538086844
3.6,52,4.2,2,201,4,10.240431817143143
6.5,100,3.0,4,201,11,5.700976069814315
6.8,53,4.8,3,201,8,7.621127302391137
3.6,43,3.3,2,201,4,4.913237354519054
6.9,30,4.8,3,201,7,4.064113191301924
3.65,32,4.2,2,201,4,7.621127302391137
4.5,50,2.7,2,201,5,5.700976069814315
5.6,60,4.2,3,201,7,12.852760833136388
5.8,52,3.3,4,201,6,5.277355542188235
5.8,52,4.8,4,201,6,5.609554429497919
7.0,52,6.0,2,202,14,6.9247897538086844
6.4,53,6.0,2,199,9,14.1856077798115
4.8,65,4.2,3,199,7,11.208197906420544
5.3,70,4.8,2,198,6,3.777150046916696
5.9,55,4.2,2,198,6,3.243481056469689
6.5,55,4.8,2,198,6,3.734436699926185
4.8,80,1.5,4,198,6,2.416875158214791
3.9,65,4.5,3,198,4,3617.1222740409426
5.5,31,4.8,4,198,6,4.808376852783592
11.0,55,3.3,1,198,11,5.700976069814315
2.95,19,3.3,4,198,5,4.064113191301924
11.5,60,6.0,2,199,9,6.9247897538086844
3.95,39,4.2,1,199,4,7.621127302391137
0.69,40,6.0,1,199,5,17.306262630546485
6.48,90,2.7,2,199,7,9.652203006550883
5.95,62,3.0,3,198,8,7.621127302391137
5.5,95,4.8,2,198,11,6.9247897538086844
6.5,121,4.2,4,198,6,4.167444143008261
12.5,86,2.7,4,197,11,11.558449150912706
5.9,55,4.8,1,197,3,3.0006383445217275
4.675000000000001,55,1.5,3,197,10,12.260773694755008
6.0,60,3.3,4,197,7,6.9247897538086844
6.8,80,3.0,2,197,7,7.621127302391137
5.5,55,1.5,2,197,7,9.358332682661967
6.5,121,3.3,3,197,6,4.316633221647879
10.5,56,4.8,3,197,12,4.064113191301924
5.9,84,1.5,4,197,6,4.064113191301924
4.0,25,3.3,2,197,6,3.294632599631027
4.5,48,4.8,2,197,6,9.182267439636611
6.5,55,4.8,2,197,2,5.736050064378757
2.05,25,0.0,2,197,2,9.182267439636611
5.9,110,1.5,2,197,6,5.277355542188235
14.0,80,4.8,4,198,2,5.97740827574439
2.8,50,6.0,4,197,6,10.92593874818246
5.9,55,4.8,4,196,3,2.4467310341606128
2.27,125,6.0,2,196,11,3.547368043771955
7.8,55,4.8,3,196,7,0.47346725312474225
9.2,80,1.5,3,196,8,9.358332682661967
6.49,50,4.8,3,196,6,7.927583486429029
6.3,93,3.3,1,196,10,5.700976069814315
5.9,55,4.8,2,196,12,5.609554429497919
9.2,55,3.0,3,196,8,9.89605550076816
6.5,68,4.8,3,196,8,9.358332682661967
5.5,55,6.0,3,193,9,6.842934516999853
4.35,29,3.3,3,193,5,6.929494921030836
7.3,58,1.5,2,193,3,6.9247897538086844
10.9,75,1.5,2,193,4,6.9247897538086844
4.45,75,6.0,3,193,9,7.621127302391137
7.2,112,4.8,4,193,7,9.182267439636611
2.0,20,3.0,2,193,4,4.108870179236639
3.9,40,3.0,3,193,7,8.446435052141666
6.0,80,1.5,4,193,8,9.530926827195831
5.7,62,1.5,2,193,6,5.609554429497919
1.25,55,1.5,1,193,3,3.1355309029100744
9.7,56,4.2,4,194,10,5.700976069814315
3.65,45,6.0,2,194,3,2.1360643420744605
6.5,100,6.0,4,194,11,5.700976069814315
2.8,50,2.7,4,194,9,10.929755491987716
2.88,40,6.0,3,194,7,10.330068136913873
4.675000000000001,55,4.8,3,194,7,3.1355309029100744
2.35,40,4.5,2,194,3,11.678674303680763
7.7,70,4.8,4,194,10,6.9247897538086844
5.9,120,6.0,3,194,10,4.064113191301924
2.9,32,1.5,3,194,7,10.527530422973213
4.3,36,1.5,2,194,4,3.294632599631027
7.98,56,3.3,2,194,9,6.9247897538086844
5.0,58,4.8,4,195,3,5.700976069814315
3.5,78,1.5,2,195,5,7.621127302391137
7.2,60,6.0,2,195,9,3.547368043771955
5.5,55,2.7,1,195,2,6.9247897538086844
6.5,60,6.0,4,195,6,4.167444143008261
6.8,55,4.8,3,196,6,10.137848716703981
5.5,63,2.7,3,196,7,12.43387697428232
5.7,57,1.5,3,193,8,9.358332682661967
6.5,100,4.5,4,192,9,5.700976069814315
4.35,44,3.3,2,192,4,7.312728981549248
4.85,55,4.2,3,192,10,10.240431817143143
5.4,120,4.8,2,192,12,7.621127302391137
4.5,57,1.5,2,192,4,4.064113191301924
5.1,53,4.5,2,193,7,3.1355309029100744
9.0,60,3.3,2,191,6,5.685149251717529
8.3,100,3.0,3,191,6,6.9247897538086844
6.0,53,1.5,2,191,4,6.9247897538086844
4.56,52,6.0,2,191,6,2.4650997852194756
4.56,42,4.8,2,191,6,1.0033381358797573
6.0,93,1.5,1,191,10,5.583775613741442
4.28,40,1.5,2,191,4,8.578923970719584
5.5,36,2.7,3,191,4,6.9247897538086844
3.65,73,0.0,2,191,11,10.315326212368088
10.3,88,6.0,2,191,9,5.700976069814315
10.7,80,6.0,2,191,11,4.330329337184277
3.4,56,4.2,2,191,4,3.9290021517962006
3.0,30,4.8,2,191,4,3615.896466862214
3.7,65,4.2,1,191,3,12.526034949228656
5.7,91,4.8,4,192,6,5.609554429497919
5.8,86,6.0,2,192,7,10.527530422973213
3.3,55,2.7,1,191,10,12.526034949228656
9.8,104,3.3,4,191,9,9.358332682661967
7.8,115,4.8,3,191,7,1.5736168119144955
7.5,35,4.8,4,188,8,1.657442918954167
5.9,86,4.8,3,188,13,3.5004655977202495
1.3,11,3.0,3,188,3,2.0633489010873416
9.5,75,4.2,3,188,8,2.7962695817831884
9.0,110,6.0,2,188,5,5.700976069814315
4.6,85,4.8,3,188,14,5.214780302223026
13.2,88,6.0,2,188,13,4.068944405441121
4.2,43,1.5,2,189,4,6.9247897538086844
5.0,28,6.0,3,189,4,2.9012912572328116
12.5,49,4.5,3,189,7,6.037160075704093
7.5,84,4.8,3,189,6,3.3340840146981683
5.5,76,4.5,2,189,5,6.9247897538086844
5.7,85,6.0,3,189,7,5.609554429497919
5.5,80,6.0,4,189,9,9.358332682661967
4.3,85,6.0,2,189,5,13.014577008104427
4.4,35,4.8,2,189,4,4.826370752611463
5.4,60,1.5,3,189,5,9.358332682661967
9.0,45,4.8,2,189,11,4.064113191301924
5.9,21,6.0,2,189,5,2.1582165483192317
5.925000000000001,120,4.8,2,189,8,3.294632599631027
4.7,38,2.7,2,189,8,4.064113191301924
6.5,55,4.8,3,189,8,5.700976069814315
11.9,75,3.0,4,189,9,3.1355309029100744
3.55,60,1.5,2,189,4,10.240431817143143
4.8,53,4.2,3,189,10,5.700976069814315
4.85,42,3.0,3,189,6,4.59188303723535
6.5,50,6.0,4,190,9,11.086307844398908
4.85,50,6.0,3,190,9,12.55567558431791
4.85,50,6.0,4,190,9,10.240431817143143
3.35,40,6.0,3,190,6,10.240431817143143
1.9,20,2.7,2,190,3,10.240431817143143
6.7,45,0.0,2,190,2,5.700976069814315
7.4,80,6.0,3,190,9,3.4002647949973097
5.3,78,6.0,2,190,4,9.418653578000788
6.5,40,1.5,3,190,7,5.609554429497919
4.25,40,4.8,2,191,4,6.9247897538086844
5.2,64,4.8,2,188,5,6.9247897538086844
6.7,55,1.5,2,188,6,14.156396161063373
4.6,60,4.8,3,188,6,10.700284297355271
6.5,39,6.0,2,186,7,3.898639943676527
4.0,50,6.0,2,186,4,3.76955422673742
5.5,45,1.5,3,186,7,6.26798947167188
3.6,54,4.2,2,186,4,11.176324288043299
5.4,61,6.0,2,186,4,10.527530422973213
2.4,22,3.3,2,187,4,9.034095679156675
6.7,58,4.8,1,187,4,4.064113191301924
5.7,96,4.8,3,187,11,5.609554429497919
6.5,100,4.2,4,187,11,5.700976069814315
7.8,45,4.8,2,187,4,0.47346725312474225
7.8,116,6.0,3,76,11,0.47346725312474225
7.8,60,6.0,2,76,6,0.47346725312474225
7.8,53,4.8,2,76,5,0.47346725312474225
7.8,76,4.8,4,76,9,1.7847306692389031
6.5,53,4.8,3,76,7,8.914926328511852
5.3,55,4.8,2,76,2,6.9247897538086844
5.9,40,6.0,3,76,8,6.9247897538086844
1.8,33,3.3,1,76,4,2.816634413168911
5.19,52,4.2,2,76,4,3.734436699926185
1.9,33,3.3,2,76,4,3.294632599631027
1.85,38,4.8,2,76,4,5.700976069814315
6.5,43,4.8,4,76,7,7.3913589336584415
5.6,43,4.8,4,76,7,7.3913589336584415
5.9,42,4.8,2,76,7,6.9247897538086844
13.3,120,6.0,3,76,14,4.064113191301924
4.8,42,6.0,2,76,4,6.9247897538086844
6.55,90,3.3,1,14,6,6.9247897538086844
5.8,90,6.0,4,56,8,3.0689366159164813
6.65,90,3.0,2,65,7,8.50958043373011
4.8,48,1.5,2,73,5,6.9247897538086844
5.9,55,6.0,1,74,6,4.290314965170817
6.3,45,3.0,2,74,6,5.609554429497919
2.5,38,4.2,2,74,4,4.404907447237366
2.1,46,3.3,2,74,4,4.864327282940596
5.2,60,1.5,2,74,5,6.9247897538086844
5.55,75,4.8,2,74,4,7.396943353911295
4.45,44,4.5,2,74,4,6.9247897538086844
5.925000000000001,84,4.8,4,74,6,2.693510308835266
7.0,43,4.8,2,74,7,3.8342064785049557
6.8,57,6.0,2,74,10,5.73987346521568
3.54,76,4.2,1,74,5,10.527530422973213
5.85,36,1.5,3,74,6,4.064113191301924
4.6,54,3.3,2,74,8,4.064113191301924
5.5,43,4.2,3,75,6,7.621127302391137
3.6,61,4.2,2,75,5,3.1355309029100744
12.0,50,4.8,2,75,9,3.881757720403025
11.0,115,6.0,2,75,6,11.751430318119105
7.6,63,6.0,4,75,10,5.609554429497919
7.6,44,3.0,4,75,7,2.325551663141257
7.6,64,4.8,3,75,8,9.191650692833877
7.62,64,4.8,2,75,8,9.191650692833877
7.62,64,3.0,3,75,8,9.191650692833877
5.1,90,4.8,2,75,5,6.9247897538086844
4.7,38,4.8,2,75,5,10.527530422973213
12.5,60,4.8,2,73,9,1.5307111251404188
6.5,78,6.0,3,73,6,5.308363648122866
5.1,43,6.0,4,73,7,5.609554429497919
1.55,40,6.0,2,73,4,3.7973364642662992
1.9,40,4.2,2,73,4,4.595866275705797
1.7,38,4.2,2,73,4,4.661432230109875
1.95,45,4.2,2,73,4,8.801859074954072
10.0,44,3.3,2,72,7,2.0889905015422383
6.6,55,3.3,2,72,4,6.9247897538086844
7.5,118,6.0,3,73,9,6.9247897538086844
5.2,55,3.0,2,73,6,6.9247897538086844
4.8,25,4.8,2,73,4,2.6927262268712875
2.85,38,0.0,2,73,4,10.527530422973213
3.5,72,3.0,2,73,5,10.527530422973213
4.25,58,4.8,2,73,4,5.609554429497919
5.0,56,6.0,4,73,9,12.857548305180384
5.9,92,4.2,3,73,12,10.991138229948389
5.7,55,1.5,3,73,12,5.609554429497919
6.0,55,4.8,3,73,9,13.204657114116978
5.85,40,4.8,3,73,6,4.07647424651286
5.5,55,4.8,2,73,8,6.9247897538086844
7.6,55,1.5,1,73,6,10.259011376398135
4.7,120,1.5,3,73,11,10.066866340975402
9.5,50,4.8,2,73,7,5.700976069814315
6.5,111,4.8,2,73,6,6.113738759770707
7.5,50,6.0,4,73,7,5.700976069814315
9.5,50,6.0,2,73,9,5.700976069814315
1.75,41,3.3,2,73,4,4.064113191301924
1.95,45,3.3,2,73,4,3.8079215418877617
1.59,38,6.0,2,73,4,7.92393355352753
1.55,38,4.2,2,73,4,8.98584841559471
11.9,68,4.8,4,72,9,3.3871400425892846
3.8,80,6.0,2,72,5,9.099278574872882
9.5,55,4.2,2,72,4,6.80655403035453
4.3,44,3.0,3,72,6,6.9247897538086844
6.5,64,6.0,3,72,6,9.121850715074856
2.2,55,1.5,1,72,4,10.240431817143143
2.8,58,3.0,3,72,6,11.335767479850249
2.1,36,1.2,2,72,4,5.700976069814315
3.9,37,4.5,2,72,4,6.9247897538086844
3.3,27,6.0,3,72,6,5.120559277134097
3.46,45,4.5,2,72,4,10.315326212368088
1.85,36,6.0,2,72,4,5.700976069814315
2.2,36,4.8,2,72,4,7.932837318593041
7.8,100,4.8,1,72,10,1.3189597063080656
2.2,48,3.3,2,72,4,7.332532526694439
2.8,52,4.8,3,71,6,3.1355309029100744
10.5,100,1.5,2,71,6,9.163463720249535
2.9,56,6.0,2,71,4,7.293757475346584
4.5,40,4.2,4,71,7,5.0841801830656115
2.1,85,6.0,3,71,7,18.48350220489727
1.8,32,1.5,2,71,4,5.042830712376551
6.0,61,1.5,2,71,4,10.527530422973213
10.0,80,3.0,2,71,10,3.1355309029100744
7.8,60,4.5,4,71,12,6.9247897538086844
